osm_id;ort;plz;bundesland;eintrag
30352;Hamburg-Nord;20144;Hamburg;Weltklasse
30352;Hamburg-Nord;20249;Hamburg;Weltklasse
30352;Hamburg-Nord;20251;Hamburg;Weltklasse
30352;Hamburg-Nord;20253;Hamburg;Weltklasse
30352;Hamburg-Nord;22049;Hamburg;Weltklasse
30352;Hamburg-Nord;22081;Hamburg;Weltklasse
30352;Hamburg-Nord;22083;Hamburg;Weltklasse
30352;Hamburg-Nord;22085;Hamburg;Weltklasse
30352;Hamburg-Nord;22087;Hamburg;Weltklasse
30352;Hamburg-Nord;22089;Hamburg;Weltklasse
30352;Hamburg-Nord;22297;Hamburg;Weltklasse
30352;Hamburg-Nord;22299;Hamburg;Weltklasse
30352;Hamburg-Nord;22301;Hamburg;Weltklasse
30352;Hamburg-Nord;22303;Hamburg;Weltklasse
30352;Hamburg-Nord;22305;Hamburg;Weltklasse
30352;Hamburg-Nord;22307;Hamburg;Weltklasse
30352;Hamburg-Nord;22309;Hamburg;Weltklasse
30352;Hamburg-Nord;22335;Hamburg;Weltklasse
30352;Hamburg-Nord;22337;Hamburg;Weltklasse
30352;Hamburg-Nord;22339;Hamburg;Weltklasse
30352;Hamburg-Nord;22391;Hamburg;Weltklasse
30352;Hamburg-Nord;22415;Hamburg;Weltklasse
30352;Hamburg-Nord;22417;Hamburg;Weltklasse
30352;Hamburg-Nord;22419;Hamburg;Weltklasse
30352;Hamburg-Nord;22453;Hamburg;Weltklasse
30352;Hamburg-Nord;22529;Hamburg;Weltklasse
556576;Hamdorf;24805;Schleswig-Holstein;Weltklasse
2014324;Hämelhausen;27324;Niedersachsen;Weltklasse
1730383;Hameln;31785;Niedersachsen;Weltklasse
1730383;Hameln;31787;Niedersachsen;Weltklasse
1730383;Hameln;31789;Niedersachsen;Weltklasse
1079013;Hamersen;27419;Niedersachsen;Weltklasse
454243;Hamfelde;22929;Schleswig-Holstein;Weltklasse
1466072;Hamfelde;22929;Schleswig-Holstein;Weltklasse
62499;Hamm;59063;Nordrhein-Westfalen;Weltklasse
62499;Hamm;59065;Nordrhein-Westfalen;Weltklasse
62499;Hamm;59067;Nordrhein-Westfalen;Weltklasse
62499;Hamm;59069;Nordrhein-Westfalen;Weltklasse
62499;Hamm;59071;Nordrhein-Westfalen;Weltklasse
62499;Hamm;59073;Nordrhein-Westfalen;Weltklasse
62499;Hamm;59075;Nordrhein-Westfalen;Weltklasse
62499;Hamm;59077;Nordrhein-Westfalen;Weltklasse
1152685;Hamm;54636;Rheinland-Pfalz;Weltklasse
444949;Hammah;21714;Niedersachsen;Weltklasse
1248688;Hamm am Rhein;67580;Rheinland-Pfalz;Weltklasse
386414;Hammelburg;97762;Bayern;Weltklasse
1410800;Hammer a.d. Uecker;17358;Mecklenburg-Vorpommern;Weltklasse
535892;Hammersbach;63546;Hessen;Weltklasse
2856995;Hammerstedt;99441;Thüringen;Weltklasse
444288;Hammerstein;56598;Rheinland-Pfalz;Weltklasse
58587;Hamminkeln;46499;Nordrhein-Westfalen;Weltklasse
453744;Hammoor;22941;Schleswig-Holstein;Weltklasse
420585;Hamm (Sieg);57577;Rheinland-Pfalz;Weltklasse
158732;Hamwarde;21502;Schleswig-Holstein;Weltklasse
548581;Hamweddel;24816;Schleswig-Holstein;Weltklasse
535895;Hanau;63450;Hessen;Weltklasse
535895;Hanau;63452;Hessen;Weltklasse
535895;Hanau;63454;Hessen;Weltklasse
535895;Hanau;63456;Hessen;Weltklasse
535895;Hanau;63457;Hessen;Weltklasse
318132;Handeloh;21256;Niedersachsen;Weltklasse
1149297;Handewitt;24976;Schleswig-Holstein;Weltklasse
1149297;Handewitt;24983;Schleswig-Holstein;Weltklasse
1392135;Handorf;21447;Niedersachsen;Weltklasse
2006834;Handrup;49838;Niedersachsen;Weltklasse
548602;Hanerau-Hademarschen;25557;Schleswig-Holstein;Weltklasse
1248783;Hangen-Weisheim;55234;Rheinland-Pfalz;Weltklasse
422874;Hanhofen;67374;Rheinland-Pfalz;Weltklasse
1392688;Hankensbüttel;29386;Niedersachsen;Weltklasse
1202121;Hann. Münden;34346;Niedersachsen;Weltklasse
59418;Hannover;30159;Niedersachsen;Weltklasse
59418;Hannover;30161;Niedersachsen;Weltklasse
59418;Hannover;30163;Niedersachsen;Weltklasse
59418;Hannover;30165;Niedersachsen;Weltklasse
59418;Hannover;30167;Niedersachsen;Weltklasse
59418;Hannover;30169;Niedersachsen;Weltklasse
59418;Hannover;30171;Niedersachsen;Weltklasse
59418;Hannover;30173;Niedersachsen;Weltklasse
59418;Hannover;30175;Niedersachsen;Weltklasse
59418;Hannover;30177;Niedersachsen;Weltklasse
59418;Hannover;30179;Niedersachsen;Weltklasse
59418;Hannover;30419;Niedersachsen;Weltklasse
59418;Hannover;30449;Niedersachsen;Weltklasse
59418;Hannover;30451;Niedersachsen;Weltklasse
59418;Hannover;30453;Niedersachsen;Weltklasse
59418;Hannover;30455;Niedersachsen;Weltklasse
59418;Hannover;30457;Niedersachsen;Weltklasse
59418;Hannover;30459;Niedersachsen;Weltklasse
59418;Hannover;30519;Niedersachsen;Weltklasse
59418;Hannover;30521;Niedersachsen;Weltklasse
59418;Hannover;30539;Niedersachsen;Weltklasse
59418;Hannover;30559;Niedersachsen;Weltklasse
59418;Hannover;30625;Niedersachsen;Weltklasse
59418;Hannover;30627;Niedersachsen;Weltklasse
59418;Hannover;30629;Niedersachsen;Weltklasse
59418;Hannover;30655;Niedersachsen;Weltklasse
59418;Hannover;30657;Niedersachsen;Weltklasse
59418;Hannover;30659;Niedersachsen;Weltklasse
59418;Hannover;30669;Niedersachsen;Weltklasse
445749;Hanroth;56316;Rheinland-Pfalz;Weltklasse
16567;Hansaviertel;10555;Berlin;Weltklasse
16567;Hansaviertel;10557;Berlin;Weltklasse
912078;Hanshagen;17509;Mecklenburg-Vorpommern;Weltklasse
318147;Hanstedt;21271;Niedersachsen;Weltklasse
1460235;Hanstedt;29582;Niedersachsen;Weltklasse
966168;Happurg;91230;Bayern;Weltklasse
422323;Harbach;57572;Rheinland-Pfalz;Weltklasse
1168913;Harbarnsen;31097;Niedersachsen;Weltklasse
1286656;Harbke;39365;Sachsen-Anhalt;Weltklasse
28964;Harburg;21073;Hamburg;Weltklasse
28964;Harburg;21075;Hamburg;Weltklasse
28964;Harburg;21077;Hamburg;Weltklasse
28964;Harburg;21079;Hamburg;Weltklasse
28964;Harburg;21129;Hamburg;Weltklasse
28964;Harburg;21147;Hamburg;Weltklasse
28964;Harburg;21149;Hamburg;Weltklasse
962455;Harburg (Schwaben);86655;Bayern;Weltklasse
423190;Hardebek;24616;Schleswig-Holstein;Weltklasse
1397835;Hardegsen;37181;Niedersachsen;Weltklasse
444702;Hardert;56579;Rheinland-Pfalz;Weltklasse
403726;Hardheim;74736;Baden-Württemberg;Weltklasse
2410091;Hardisleben;99628;Thüringen;Weltklasse
451707;Hardt;56472;Rheinland-Pfalz;Weltklasse
943744;Hardt;78739;Baden-Württemberg;Weltklasse
409709;Hardthausen am Kocher;74239;Baden-Württemberg;Weltklasse
1815258;Haren (Ems);49733;Niedersachsen;Weltklasse
1113767;Hargarten;54649;Rheinland-Pfalz;Weltklasse
1244211;Hargesheim;55595;Rheinland-Pfalz;Weltklasse
382410;Harmsdorf;23738;Schleswig-Holstein;Weltklasse
1470176;Harmsdorf;23911;Schleswig-Holstein;Weltklasse
280498;Harmstorf;21228;Niedersachsen;Weltklasse
2012321;Harpstedt;27243;Niedersachsen;Weltklasse
2179168;Harra;07366;Thüringen;Weltklasse
1149296;Harrislee;24955;Schleswig-Holstein;Weltklasse
445747;Harschbach;56307;Rheinland-Pfalz;Weltklasse
1060439;Harscheid;53520;Rheinland-Pfalz;Weltklasse
1022768;Harsdorf;95499;Bayern;Weltklasse
446428;Harsefeld;21698;Niedersachsen;Weltklasse
138702;Harsewinkel;33428;Nordrhein-Westfalen;Weltklasse
1352964;Harsleben;38829;Sachsen-Anhalt;Weltklasse
1113756;Harspelt;54617;Rheinland-Pfalz;Weltklasse
69785;Harsum;31177;Niedersachsen;Weltklasse
533584;Hartenfels;56244;Rheinland-Pfalz;Weltklasse
422880;Hartenholm;24628;Schleswig-Holstein;Weltklasse
417705;Hartenstein;08118;Sachsen;Weltklasse
966155;Hartenstein;91235;Bayern;Weltklasse
402946;Hartha;04746;Sachsen;Weltklasse
422705;Harthausen;67376;Rheinland-Pfalz;Weltklasse
1959389;Hartheim;79258;Baden-Württemberg;Weltklasse
2768455;Harth-Pöllnitz;07570;Thüringen;Weltklasse
535010;Härtlingen;56459;Rheinland-Pfalz;Weltklasse
412400;Hartmannsdorf;09232;Sachsen;Weltklasse
2778376;Hartmannsdorf;07613;Thüringen;Weltklasse
2786766;Hartmannsdorf;07586;Thüringen;Weltklasse
417713;Hartmannsdorf bei Kirchberg;08107;Sachsen;Weltklasse
455474;Hartmannsdorf-Reichenau;01762;Sachsen;Weltklasse
1245806;Harxheim;55296;Rheinland-Pfalz;Weltklasse
1332261;Harzgerode;06493;Sachsen-Anhalt;Weltklasse
2400323;Harztor;99768;Thüringen;Weltklasse
2400324;Harzungen;99762;Thüringen;Weltklasse
1823276;Hasbergen;49205;Niedersachsen;Weltklasse
1258886;Hasborn;54533;Rheinland-Pfalz;Weltklasse
1246589;Haschbach am Remigiusberg;66871;Rheinland-Pfalz;Weltklasse
1130273;Hasel;79686;Baden-Württemberg;Weltklasse
443186;Haselau;25489;Schleswig-Holstein;Weltklasse
959660;Haselbach;94354;Bayern;Weltklasse
2714343;Haselbach;04617;Thüringen;Weltklasse
1307649;Haselbachtal;01920;Sachsen;Weltklasse
443184;Haseldorf;25489;Schleswig-Holstein;Weltklasse
407714;Haselhorst;13599;Berlin;Weltklasse
1415325;Haselund;25855;Schleswig-Holstein;Weltklasse
1716876;Haselünne;49740;Niedersachsen;Weltklasse
445505;Hasenkrug;24616;Schleswig-Holstein;Weltklasse
423181;Hasenmoor;24640;Schleswig-Holstein;Weltklasse
1269734;Haserich;56858;Rheinland-Pfalz;Weltklasse
453017;Haslach im Kinzigtal;77716;Baden-Württemberg;Weltklasse
336535;Hasloch;97907;Bayern;Weltklasse
443705;Hasloh;25474;Schleswig-Holstein;Weltklasse
1183259;Haßbergen;31626;Niedersachsen;Weltklasse
1284768;Hassel;39596;Sachsen-Anhalt;Weltklasse
418142;Hasselbach;57635;Rheinland-Pfalz;Weltklasse
1204717;Hasselbach;56288;Rheinland-Pfalz;Weltklasse
1145348;Hasselberg;24376;Schleswig-Holstein;Weltklasse
535901;Hasselroth;63594;Hessen;Weltklasse
2014320;Hassel (Weser);27324;Niedersachsen;Weltklasse
965592;Hassendorf;27367;Niedersachsen;Weltklasse
388767;Haßfurt;97437;Bayern;Weltklasse
2411243;Haßleben;99189;Thüringen;Weltklasse
79069;Haßloch;67454;Rheinland-Pfalz;Weltklasse
403744;Haßmersheim;74855;Baden-Württemberg;Weltklasse
548567;Haßmoor;24790;Schleswig-Holstein;Weltklasse
1182437;Haste;31559;Niedersachsen;Weltklasse
1185613;Hatten;26209;Niedersachsen;Weltklasse
933534;Hattenhofen;82285;Bayern;Weltklasse
2792703;Hattenhofen;73110;Baden-Württemberg;Weltklasse
414749;Hattersheim;65795;Hessen;Weltklasse
453158;Hattert;57644;Rheinland-Pfalz;Weltklasse
1244326;Hattgenstein;55767;Rheinland-Pfalz;Weltklasse
162828;Hattingen;45525;Nordrhein-Westfalen;Weltklasse
162828;Hattingen;45527;Nordrhein-Westfalen;Weltklasse
162828;Hattingen;45529;Nordrhein-Westfalen;Weltklasse
1416155;Hattorf am Harz;37197;Niedersachsen;Weltklasse
1405430;Hattstedt;25856;Schleswig-Holstein;Weltklasse
1415601;Hattstedtermarsch;25856;Schleswig-Holstein;Weltklasse
1252352;Hatzenbühl;76770;Rheinland-Pfalz;Weltklasse
546634;Hatzenport;56332;Rheinland-Pfalz;Weltklasse
443590;Hatzfeld;35116;Hessen;Weltklasse
1251070;Hauenstein;76846;Rheinland-Pfalz;Weltklasse
1015098;Haundorf;91729;Bayern;Weltklasse
275090;Hauneck;36282;Hessen;Weltklasse
275096;Haunetal;36166;Hessen;Weltklasse
956712;Haunsheim;89437;Bayern;Weltklasse
1253823;Hauptstuhl;66851;Rheinland-Pfalz;Weltklasse
448131;Hauroth;56761;Rheinland-Pfalz;Weltklasse
453020;Hausach;77756;Baden-Württemberg;Weltklasse
1182324;Hausbay;56291;Rheinland-Pfalz;Weltklasse
386917;Hausen;97647;Bayern;Weltklasse
395348;Hausen;63840;Bayern;Weltklasse
956653;Hausen;93345;Bayern;Weltklasse
1080502;Hausen;91353;Bayern;Weltklasse
1245103;Hausen;55608;Rheinland-Pfalz;Weltklasse
2395080;Hausen;37327;Thüringen;Weltklasse
2803399;Hausen am Bussen;89597;Baden-Württemberg;Weltklasse
2779384;Hausen am Tann;72361;Baden-Württemberg;Weltklasse
182321;Hausen b. Würzburg;97262;Bayern;Weltklasse
1130295;Hausen im Wiesental;79688;Baden-Württemberg;Weltklasse
1231973;Hausen ob Verena;78595;Baden-Württemberg;Weltklasse
444274;Hausen (Wied);53547;Rheinland-Pfalz;Weltklasse
444274;Hausen (Wied);56588;Rheinland-Pfalz;Weltklasse
1240407;Häusern;79837;Baden-Württemberg;Weltklasse
935951;Hausham;83734;Bayern;Weltklasse
1799473;Häuslingen;27336;Niedersachsen;Weltklasse
2903161;Haussömmern;99955;Thüringen;Weltklasse
548041;Hausten;56745;Rheinland-Pfalz;Weltklasse
1246785;Hausweiler;67742;Rheinland-Pfalz;Weltklasse
2388431;Hauteroda;06577;Thüringen;Weltklasse
958086;Hauzenberg;94051;Bayern;Weltklasse
1466112;Havekost;21493;Schleswig-Holstein;Weltklasse
1332606;Havelaue;14715;Brandenburg;Weltklasse
1284733;Havelberg;39539;Sachsen-Anhalt;Weltklasse
967754;Havelsee;14798;Brandenburg;Weltklasse
1432670;Haverlah;38275;Niedersachsen;Weltklasse
1149341;Havetoft;24873;Schleswig-Holstein;Weltklasse
157765;Havixbeck;48329;Nordrhein-Westfalen;Weltklasse
958672;Hawangen;87749;Bayern;Weltklasse
2777735;Hayingen;72534;Baden-Württemberg;Weltklasse
2395854;Haynrode;37339;Thüringen;Weltklasse
957055;Hebertsfelden;84332;Bayern;Weltklasse
934469;Hebertshausen;85241;Bayern;Weltklasse
934469;Hebertshausen;85764;Bayern;Weltklasse
2779005;Hechingen;72379;Baden-Württemberg;Weltklasse
296199;Hechthausen;21755;Niedersachsen;Weltklasse
1332896;Heckelberg-Brunow;16259;Brandenburg;Weltklasse
941531;Hecken;55481;Rheinland-Pfalz;Weltklasse
1021830;Heckenbach;53506;Rheinland-Pfalz;Weltklasse
1259144;Heckenmünster;54518;Rheinland-Pfalz;Weltklasse
1259144;Heckenmünster;54523;Rheinland-Pfalz;Weltklasse
1108034;Heckhuscheid;54619;Rheinland-Pfalz;Weltklasse
85242;Hecklingen;39444;Sachsen-Anhalt;Weltklasse
1256083;Heddert;54429;Rheinland-Pfalz;Weltklasse
454183;Heddesbach;69434;Baden-Württemberg;Weltklasse
454173;Heddesheim;68542;Baden-Württemberg;Weltklasse
1432668;Hedeper;38322;Niedersachsen;Weltklasse
1332185;Hedersleben;06458;Sachsen-Anhalt;Weltklasse
447166;Hedwigenkoog;25761;Schleswig-Holstein;Weltklasse
444156;Heede;25355;Schleswig-Holstein;Weltklasse
2007900;Heede;26892;Niedersachsen;Weltklasse
162873;Heek;48619;Nordrhein-Westfalen;Weltklasse
1183269;Heemsen;31622;Niedersachsen;Weltklasse
1432647;Heere;38277;Niedersachsen;Weltklasse
1079014;Heeslingen;27404;Niedersachsen;Weltklasse
1182503;Heeßen;31707;Niedersachsen;Weltklasse
1246679;Hefersweiler;67753;Rheinland-Pfalz;Weltklasse
2014376;Hehlen;37619;Niedersachsen;Weltklasse
2856446;Heichelheim;99439;Thüringen;Weltklasse
410284;Heide;25746;Schleswig-Holstein;Weltklasse
1389444;Heideblick;15926;Brandenburg;Weltklasse
158555;Heideck;91180;Bayern;Weltklasse
532393;Heidekamp;23858;Schleswig-Holstein;Weltklasse
1322951;Heideland;03238;Brandenburg;Weltklasse
2778377;Heideland;07613;Thüringen;Weltklasse
285864;Heidelberg;69115;Baden-Württemberg;Weltklasse
285864;Heidelberg;69117;Baden-Württemberg;Weltklasse
285864;Heidelberg;69118;Baden-Württemberg;Weltklasse
285864;Heidelberg;69120;Baden-Württemberg;Weltklasse
285864;Heidelberg;69121;Baden-Württemberg;Weltklasse
285864;Heidelberg;69123;Baden-Württemberg;Weltklasse
285864;Heidelberg;69124;Baden-Württemberg;Weltklasse
285864;Heidelberg;69126;Baden-Württemberg;Weltklasse
162727;Heiden;46359;Nordrhein-Westfalen;Weltklasse
318175;Heidenau;21258;Niedersachsen;Weltklasse
455489;Heidenau;01809;Sachsen;Weltklasse
1258432;Heidenburg;54426;Rheinland-Pfalz;Weltklasse
1015123;Heidenheim;91719;Bayern;Weltklasse
2791896;Heidenheim an der Brenz;89518;Baden-Württemberg;Weltklasse
2791896;Heidenheim an der Brenz;89520;Baden-Württemberg;Weltklasse
2791896;Heidenheim an der Brenz;89522;Baden-Württemberg;Weltklasse
408102;Heidenrod;65321;Hessen;Weltklasse
422235;Heidersdorf;09526;Sachsen;Weltklasse
1352905;Heidesee;15754;Brandenburg;Weltklasse
1239634;Heidesheim am Rhein;55262;Rheinland-Pfalz;Weltklasse
443285;Heidgraben;25436;Schleswig-Holstein;Weltklasse
423232;Heidmoor;24632;Schleswig-Holstein;Weltklasse
423152;Heidmühlen;24598;Schleswig-Holstein;Weltklasse
1259133;Heidweiler;54518;Rheinland-Pfalz;Weltklasse
387413;Heigenbrücken;63869;Bayern;Weltklasse
289985;Heikendorf;24226;Schleswig-Holstein;Weltklasse
1171868;Heilbach;54673;Rheinland-Pfalz;Weltklasse
2470262;Heilbad Heiligenstadt;37308;Thüringen;Weltklasse
453836;Heilberscheid;56412;Rheinland-Pfalz;Weltklasse
62751;Heilbronn;74072;Baden-Württemberg;Weltklasse
62751;Heilbronn;74074;Baden-Württemberg;Weltklasse
62751;Heilbronn;74076;Baden-Württemberg;Weltklasse
62751;Heilbronn;74078;Baden-Württemberg;Weltklasse
62751;Heilbronn;74080;Baden-Württemberg;Weltklasse
62751;Heilbronn;74081;Baden-Württemberg;Weltklasse
1152702;Heilenbach;54636;Rheinland-Pfalz;Weltklasse
2806599;Heiligenberg;88633;Baden-Württemberg;Weltklasse
1302393;Heiligengrabe;16909;Brandenburg;Weltklasse
382419;Heiligenhafen;23774;Schleswig-Holstein;Weltklasse
56680;Heiligenhaus;42579;Nordrhein-Westfalen;Weltklasse
1253766;Heiligenmoschel;67699;Rheinland-Pfalz;Weltklasse
453837;Heiligenroth;56412;Rheinland-Pfalz;Weltklasse
55748;Heiligensee;13503;Berlin;Weltklasse
55748;Heiligensee;13505;Berlin;Weltklasse
1077568;Heiligenstadt;91332;Bayern;Weltklasse
452243;Heiligenstedten;25524;Schleswig-Holstein;Weltklasse
448708;Heiligenstedtenerkamp;25524;Schleswig-Holstein;Weltklasse
454180;Heiligkreuzsteinach;69253;Baden-Württemberg;Weltklasse
534382;Heilsbronn;91560;Bayern;Weltklasse
532400;Heilshoop;23619;Schleswig-Holstein;Weltklasse
162469;Heimbach;52396;Nordrhein-Westfalen;Weltklasse
1245063;Heimbach;55779;Rheinland-Pfalz;Weltklasse
453159;Heimborn;57629;Rheinland-Pfalz;Weltklasse
387718;Heimbuchenthal;63872;Bayern;Weltklasse
959842;Heimenkirch;88178;Bayern;Weltklasse
958632;Heimertingen;87751;Bayern;Weltklasse
908343;Heimsheim;71296;Baden-Württemberg;Weltklasse
1244083;Heimweiler;55606;Rheinland-Pfalz;Weltklasse
2014098;Heinade;37627;Niedersachsen;Weltklasse
445791;Heinbockel;21726;Niedersachsen;Weltklasse
1322805;Heinersbrück;03185;Brandenburg;Weltklasse
409202;Heinersdorf;13088;Berlin;Weltklasse
409202;Heinersdorf;13089;Berlin;Weltklasse
409202;Heinersdorf;13129;Berlin;Weltklasse
1071000;Heinersreuth;95500;Bayern;Weltklasse
1432637;Heiningen;38312;Niedersachsen;Weltklasse
2792615;Heiningen;73092;Baden-Württemberg;Weltklasse
548589;Heinkenborstel;24594;Schleswig-Holstein;Weltklasse
386878;Heinrichsthal;63871;Bayern;Weltklasse
1410794;Heinrichswalde;17379;Mecklenburg-Vorpommern;Weltklasse
158026;Heinsberg;52525;Nordrhein-Westfalen;Weltklasse
446595;Heinsdorfergrund;08468;Sachsen;Weltklasse
1184612;Heinsen;37649;Niedersachsen;Weltklasse
1245165;Heinzenbach;55483;Rheinland-Pfalz;Weltklasse
1244116;Heinzenberg;55606;Rheinland-Pfalz;Weltklasse
1246783;Heinzenhausen;67742;Rheinland-Pfalz;Weltklasse
1108059;Heisdorf;54614;Rheinland-Pfalz;Weltklasse
443185;Heist;25492;Schleswig-Holstein;Weltklasse
537145;Heistenbach;65558;Rheinland-Pfalz;Weltklasse
270537;Heitersheim;79423;Baden-Württemberg;Weltklasse
2389104;Helbedündorf;99713;Thüringen;Weltklasse
2409459;Helbra;06311;Sachsen-Anhalt;Weltklasse
940859;Heldenstein;84431;Bayern;Weltklasse
2388432;Heldrungen;06577;Thüringen;Weltklasse
535127;Helferskirchen;56244;Rheinland-Pfalz;Weltklasse
1157962;Helgoland;27498;Schleswig-Holstein;Weltklasse
533249;Hellenhahn-Schellenberg;56479;Rheinland-Pfalz;Weltklasse
158157;Hellenthal;53940;Nordrhein-Westfalen;Weltklasse
404585;Hellersdorf;12619;Berlin;Weltklasse
404585;Hellersdorf;12621;Berlin;Weltklasse
404585;Hellersdorf;12627;Berlin;Weltklasse
404585;Hellersdorf;12629;Berlin;Weltklasse
1245106;Hellertshausen;55758;Rheinland-Pfalz;Weltklasse
1270321;Hellingen;98663;Thüringen;Weltklasse
447962;Hellschen-Heringsand-Unterschaar;25764;Schleswig-Holstein;Weltklasse
965611;Hellwege;27367;Niedersachsen;Weltklasse
1021685;Helmbrechts;95233;Bayern;Weltklasse
418893;Helmenzen;57612;Rheinland-Pfalz;Weltklasse
418885;Helmeroth;57612;Rheinland-Pfalz;Weltklasse
2394706;Helmsdorf;37351;Thüringen;Weltklasse
180678;Helmstadt;97264;Bayern;Weltklasse
454184;Helmstadt-Bargen;74921;Baden-Württemberg;Weltklasse
1446649;Helmstedt;38350;Niedersachsen;Weltklasse
288961;Helmstorf;24321;Schleswig-Holstein;Weltklasse
1176594;Helpsen;31691;Niedersachsen;Weltklasse
1115033;Helsa;34298;Hessen;Weltklasse
935697;Helse;25709;Schleswig-Holstein;Weltklasse
1251046;Heltersberg;67716;Rheinland-Pfalz;Weltklasse
357094;Helvesiek;27389;Niedersachsen;Weltklasse
965020;Hemau;93155;Bayern;Weltklasse
444154;Hemdingen;25485;Schleswig-Holstein;Weltklasse
1128466;Hemelingen;28207;Bremen;Weltklasse
1128466;Hemelingen;28307;Bremen;Weltklasse
1128466;Hemelingen;28309;Bremen;Weltklasse
1128466;Hemelingen;28329;Bremen;Weltklasse
2063637;Hemer;58675;Nordrhein-Westfalen;Weltklasse
1016516;Hemhofen;91334;Bayern;Weltklasse
2388433;Hemleben;06577;Thüringen;Weltklasse
949289;Hemme;25774;Schleswig-Holstein;Weltklasse
418874;Hemmelzen;57612;Rheinland-Pfalz;Weltklasse
356739;Hemmersheim;97258;Bayern;Weltklasse
405818;Hemmingen;71282;Baden-Württemberg;Weltklasse
2012732;Hemmingen;30966;Niedersachsen;Weltklasse
412906;Hemmingstedt;25770;Schleswig-Holstein;Weltklasse
444756;Hemmoor;21745;Niedersachsen;Weltklasse
454176;Hemsbach;69502;Baden-Württemberg;Weltklasse
965600;Hemsbünde;27386;Niedersachsen;Weltklasse
965594;Hemslingen;27386;Niedersachsen;Weltklasse
1588112;Hemsloh;49453;Niedersachsen;Weltklasse
1245198;Henau;55490;Rheinland-Pfalz;Weltklasse
387524;Hendungen;97640;Bayern;Weltklasse
966144;Henfenfeld;91239;Bayern;Weltklasse
1273304;Henfstädt;98660;Thüringen;Weltklasse
959811;Hengersberg;94491;Bayern;Weltklasse
2821196;Henneberg;98617;Thüringen;Weltklasse
36042;Hennef (Sieg);53773;Nordrhein-Westfalen;Weltklasse
1310087;Hennigsdorf;16761;Brandenburg;Weltklasse
450068;Hennstedt;25581;Schleswig-Holstein;Weltklasse
952291;Hennstedt;25779;Schleswig-Holstein;Weltklasse
1244119;Hennweiler;55619;Rheinland-Pfalz;Weltklasse
2411244;Henschleben;99634;Thüringen;Weltklasse
1246483;Henschtal;66909;Rheinland-Pfalz;Weltklasse
442762;Henstedt-Ulzburg;24558;Schleswig-Holstein;Weltklasse
1256086;Hentern;54314;Rheinland-Pfalz;Weltklasse
943552;Hepberg;85120;Bayern;Weltklasse
537056;Heppenheim;64646;Hessen;Weltklasse
1022855;Hepstedt;27412;Niedersachsen;Weltklasse
2805479;Herbertingen;88518;Baden-Württemberg;Weltklasse
1124261;Herbolzheim;79336;Baden-Württemberg;Weltklasse
215969;Herborn;35745;Hessen;Weltklasse
1245136;Herborn;55758;Rheinland-Pfalz;Weltklasse
2791216;Herbrechtingen;89542;Baden-Württemberg;Weltklasse
2895792;Herbsleben;99955;Thüringen;Weltklasse
391189;Herbstadt;97633;Bayern;Weltklasse
418337;Herbstein;36358;Hessen;Weltklasse
1171855;Herbstmühle;54673;Rheinland-Pfalz;Weltklasse
1246574;Herchweiler;66871;Rheinland-Pfalz;Weltklasse
1829067;Herdecke;58313;Nordrhein-Westfalen;Weltklasse
421958;Herdorf;57562;Rheinland-Pfalz;Weltklasse
2805973;Herdwangen-Schönach;88634;Baden-Württemberg;Weltklasse
